-11.731576	-0.3522957	11.734924
-2.6787689	-9.138774	5.515174
-1.9033026	-7.3156233	5.779952
-3.188091	-6.2794924	6.7373433
-1.3612918	-5.9264493	5.795516
-2.3032036	-8.86545	6.484166
-1.7163111	-5.6390667	7.013659
-11.170187	-2.5892713	10.391502
-12.7734375	-0.7052792	12.351905
-16.417057	2.6771705	9.900002
-3.4311087	4.2711744	12.814902
-1.9707162	-6.445664	7.2225437
-3.989228	-6.208769	7.3596
4.883284	4.9865656	11.990624
-13.196894	0.8595615	13.095508
-3.4596608	4.4825644	12.869058
5.374388	5.0038414	11.128462
-10.70644	-1.5338279	10.187899
-15.334564	-0.41888514	-5.7605796
-13.155992	4.2300344	16.26488
-11.28004	-2.6034274	10.813325
-9.596672	1.5771768	11.771779
-11.290798	4.5155153	16.558943
-13.154615	4.2287755	16.267176
-2.205101	-7.403963	5.6592555
-13.6578	-0.44761413	13.179549
-13.157679	4.229468	16.266283
-1.225339	-6.6671796	8.399826
-3.044048	5.1327004	13.249922
-13.155448	4.229462	16.264734
-2.0997145	-0.47624114	-0.8862355
7.6652803	5.6576314	10.489604
-11.995119	0.59104204	13.347767
-13.158233	4.2295346	16.264933
-11.526648	3.1025317	11.881759
-1.8236636	7.061605	15.279747
-12.606504	2.1097116	10.965391
4.783714	3.44564	8.861524
-13.07587	0.27851975	12.423768
-10.696774	0.22045419	10.197441
-2.0275166	-25.999502	-4.2891045
-3.645826	-36.137917	-2.0308058
-1.3576248	-18.432999	-3.1744463
-3.054543	-36.34027	-1.2270781
-3.4921944	-36.446033	-1.284669
-0.73822135	-22.08216	-1.2454908
-3.1014192	-35.66599	-1.8371781
-3.3039498	-36.4083	-2.109696
-3.6041818	-36.53222	-1.7917936
-2.9751718	-35.889877	-2.0378058
-6.1936135	-32.41047	-0.558658
-3.5863173	-35.770058	-1.4830064
-3.7916143	-36.075684	-1.7138416
-3.647817	-36.318882	-1.9917192
-3.567982	-36.14154	-1.2318205
-2.9641836	-36.284622	-1.2631536
-1.995058	-35.888752	-0.5862315
-3.1993568	-36.56253	-1.98189
-3.2454913	-35.991177	-1.152798
-3.4118307	-35.816063	-2.0626009
-0.5214057	-16.456778	-2.7903056
-3.6835005	-36.399273	-1.4659562
-3.3071377	-35.682327	-1.4138805
-3.5447192	-35.81146	-1.9730396
-3.6738408	-35.95288	-1.3900568
-4.237276	-34.10274	-1.8038789
-3.1535463	-36.08634	-2.1793075
-2.8746705	-36.27506	-1.9891051
-2.8310704	-36.418694	-1.5713655
-1.2142112	-18.699196	-1.6317284
-6.185648	-32.43181	-0.562964
-3.1923995	-35.669106	-1.4471602
-4.2752357	-34.0123	-1.8110936
-2.8448474	-36.419514	-1.8076909
-2.917425	-35.743595	-1.6987998
-3.3326826	-36.62921	-1.4666046
-2.7555954	-36.024914	-1.7421623
-2.9017148	-35.927002	-1.3413094
-6.1178384	-32.53038	-0.5934897
-3.1704738	-36.65693	-1.6042984
1.3285869	-0.30252594	2.187658
-17.241795	-4.3262925	20.333729
-5.7799253	9.024357	-12.367807
0.581043	-7.4888163	-0.124442555
-1.2205805	4.667298	12.67434
-14.742677	-4.4279423	6.8729568
-0.756541	4.988295	12.997515
-3.0126126	-4.199469	0.83349574
-10.346246	-6.754525	7.366615
8.137169	6.1198792	14.015024
-0.039049707	-14.871088	-6.397555
-10.344066	-6.755078	7.364966
-9.862976	-7.6239886	7.064384
0.40470818	-0.14904153	2.5691075
1.4774513	-0.59588724	6.5888505
-10.345512	-6.755344	7.3637214
1.5731989	-8.841815	-0.46972862
1.1254929	0.13172212	0.9153449
-2.1816041	-4.08407	6.5322495
-3.4325304	-9.281125	7.46628
-17.64738	-13.203159	6.996973
-9.6373825	13.427773	-5.471464
-10.345781	-6.7522254	7.366338
6.9924684	23.745613	-9.619582
-1.2885244	5.442328	13.616905
-3.2926476	13.94766	-9.489758
1.3560292	-0.6915588	2.1804817
4.630817	4.3618503	6.242972
-10.66867	-6.3347073	8.003877
-5.795397	8.98613	-12.339143
-10.726338	-0.5892737	10.911994
-0.39166883	13.561352	-6.487212
0.7941593	-0.781741	2.3087559
9.723368	6.361791	7.055292
-4.019824	6.213679	12.624986
0.446229	-1.3177229	2.2103972
-9.094314	-4.8996334	4.805627
2.5790522	-6.904815	-2.298091
1.8942689	-7.689224	0.2643786
0.2677633	-8.424665	-4.2435155
2.318578	-5.424476	0.45840728
1.4813207	-7.3249526	0.6525539
-15.690889	6.588674	-16.06228
3.6911626	-5.989733	-3.8192308
1.6242834	2.0297163	3.0598905
1.348498	-8.294676	-4.5207453
0.08318675	-7.575396	-0.20169932
2.5039809	-1.8809876	0.5970346
10.111942	10.02341	-5.40495
2.4479153	-4.2450576	0.82860553
2.0624807	-8.88379	-4.539208
-8.567083	4.8895345	-3.0045052
-3.459963	-12.44273	-27.660078
-1.4727509	-3.231195	0.11255796
-0.010317477	-9.945939	-2.0752363
3.4484186	-5.2856436	-1.1499832
0.6718103	-8.775288	-4.1564593
-2.3452067	7.3603034	-5.6923447
-1.153114	-3.3659387	1.4552488
2.3112688	-7.366456	-2.5755026
1.9391437	-5.9075146	-2.0188415
1.936606	-3.8474278	0.85593665
-2.7196114	6.434508	-7.1525903
-0.44716647	-1.2002045	-0.23937176
1.380158	-0.6641735	2.2349076
8.945376	10.053237	-4.5044312
2.5951483	-10.493706	-2.228274
2.6890664	-12.680723	-4.495424
-2.3984606	7.5577054	-5.642998
-0.36467943	-7.840047	-4.3053284
2.1431375	-11.088024	-1.5386932
0.9081607	-8.099679	-0.3912939
12.526162	1.369604	18.465176
15.120717	2.0415614	16.978899
11.074883	1.8416972	17.762383
17.957542	-5.462439	19.143711
17.957052	-5.461627	19.142757
-6.3512526	5.888318	-2.8339005
5.56975	2.003288	0.6475636
17.107098	-16.625717	7.068535
16.022224	-16.540958	6.6341634
-6.602284	5.843744	-2.9073553
0.8853221	5.715298	14.810966
-2.9659011	5.4946175	13.520269
17.957891	-5.4626656	19.143547
17.958235	-5.463661	19.14489
5.820304	5.175761	9.922553
0.14872159	6.0682383	14.409209
19.278303	-18.371988	3.8397675
15.203857	-3.3580503	17.272717
1.2872337	5.9424095	5.1752105
-12.42485	-14.329451	25.6212
17.958536	-5.4641433	19.145426
0.8484574	5.6580305	14.781236
15.925052	-3.6365848	16.631174
13.096309	-0.13283637	12.664775
15.225982	-2.4691598	18.579695
0.99403065	5.86696	5.093995
15.844571	-16.434408	6.735939
15.098202	-2.098844	18.837606
17.957785	-5.4627676	19.144009
17.822191	-5.2216716	18.869345
17.625175	-17.847622	5.4876914
20.186337	-6.6406426	10.316181
11.492927	2.14046	17.820923
17.958727	-5.4643955	19.145576
17.958368	-5.4635196	19.144497
7.57435	8.864872	8.272356
23.826263	-16.805145	5.994447
4.363175	4.6178966	13.2561
23.973564	-13.485941	-0.867254
5.520698	4.8454256	12.31952
8.430213	5.697754	13.735967
8.330888	6.1582737	10.913107
10.037664	6.2929826	13.794704
9.40231	6.7264314	10.209193
7.9557085	5.752694	11.873741
8.604447	5.6045065	13.701105
7.9785495	5.688202	12.059551
7.096812	5.1252513	13.573423
12.015503	8.688806	7.8253713
8.524032	5.649604	13.909254
9.598535	6.483213	8.654171
5.8868785	4.703386	12.681125
7.728305	5.649325	11.260603
10.722315	8.692892	9.309883
8.524529	6.10971	12.82453
7.9069376	5.5657406	11.189645
7.7994432	6.39717	7.6758738
9.593686	4.7356453	14.841286
5.8199377	5.0114975	12.436086
8.806939	6.0985126	13.075374
12.020688	2.697445	17.409824
9.926587	4.992682	14.965057
10.439815	10.451479	12.955531
4.1560035	3.7764597	7.188402
12.206776	4.4131694	15.696202
2.1197245	11.649241	7.720347
7.378302	5.4377446	11.928957
13.279897	8.790428	7.6883497
11.705128	1.9343565	17.983538
9.942018	7.0284595	6.1737547
11.215578	7.039386	10.1477165
9.386133	5.969908	14.470026
10.758349	5.5662937	15.191191
